0.00011887311665748185, 6.078823386583402e-25
0.00013744273650561554, 5.379369110327365e-25
0.00016495080910041966, 4.8072911445566615e-25
0.00020116236465827494, 4.0974004559721892e-25
0.00022217105947011653, 3.7648781358720128e-25
0.000277992458025152, 3.9178568587083396e-25
0.00031875536718835627, 3.601018686154805e-25
0.0003715524042059861, 3.0973848215701466e-25
0.00043318346565178543, 2.6390158215458277e-25
0.0005647002487351913, 2.337671963273833e-25
0.0007541333333521612, 1.919649853204892e-25
0.0009248986241264242, 1.78222909871586e-25
0.0011265515243543166, 1.608086080000154e-25
0.001403677875918377, 1.4375159475848515e-25
0.0016098342883393178, 1.3087796058331772e-25
0.002065226340778604, 1.215539810922381e-25
0.0027455846791764505, 1.23002182725288e-25
0.003254387990376467, 1.380403791313356e-25
0.003881728947873782, 1.6400764947072742e-25
0.004665810088011482, 1.9303051191677668e-25
0.005564084406548223, 2.315297944009375e-25
0.007447411542904316, 3.4254903155079394e-25
0.00633815668620993, 2.8834903505763707e-25
0.00893152708117272, 4.475454967885389e-25
0.010800894817033184, 5.6297180921795855e-25
0.013159836752459853, 7.082114832713487e-25
0.015450266693730258, 8.738946019251477e-25
0.01869168483623582, 1.078605394055488e-24
0.023292143546860045, 1.3571238509520807e-24
0.028379204860707635, 1.7072448028984507e-24
0.03403459514696182, 2.2305411870345166e-24
0.04425388183154916, 3.1463269670379165e-24
